epoch,categorical_accuracy,loss,lr,val_categorical_accuracy,val_loss
37,0.6552016735076904,0.9735568165779114,0.001,0.7337579727172852,0.7932707071304321
38,0.6590233445167542,0.9744384288787842,0.001,0.7447983026504517,0.7728061676025391
39,0.6734607219696045,0.9546869993209839,0.001,0.7422505021095276,0.7662926912307739
40,0.6755838394165039,0.9259623885154724,0.001,0.747346043586731,0.7553701996803284
41,0.6760084629058838,0.9322757124900818,0.001,0.7605095505714417,0.7316349148750305
42,0.6836518049240112,0.8962856531143188,0.001,0.7511677145957947,0.7272985577583313
43,0.6959660053253174,0.868503749370575,0.001,0.7596603035926819,0.700264036655426
44,0.6985138058662415,0.8543997406959534,0.001,0.7503184676170349,0.7230511903762817
45,0.6972399353981018,0.8535932302474976,0.001,0.7817409634590149,0.66828453540802
46,0.6985138058662415,0.8306851983070374,0.001,0.7609341740608215,0.6812034249305725
47,0.6934182643890381,0.8596823215484619,0.001,0.7762207984924316,0.6487930417060852
48,0.7104033827781677,0.8035718202590942,0.001,0.7817409634590149,0.6383800506591797
49,0.6985138058662415,0.8003182411193848,0.001,0.7740976810455322,0.6508466005325317
50,0.7244161367416382,0.780881941318512,0.001,0.7855626344680786,0.6218502521514893
51,0.7150743007659912,0.7996705174446106,0.001,0.7919320464134216,0.6218798756599426
52,0.7235668897628784,0.7889552712440491,0.001,0.774946928024292,0.6418218612670898
53,0.7180467247962952,0.7826281785964966,0.001,0.7881103754043579,0.608522355556488
54,0.7354564666748047,0.7794196009635925,0.001,0.7855626344680786,0.6232872605323792
55,0.715923547744751,0.7836746573448181,0.001,0.7885350584983826,0.602603018283844
56,0.7358810901641846,0.7513651847839355,0.001,0.7983014583587646,0.5808011293411255
57,0.7397027611732483,0.7337859869003296,0.001,0.7953290939331055,0.5853247046470642
58,0.7346072196960449,0.753574550151825,0.001,0.8029723763465881,0.559580385684967
59,0.7447983026504517,0.732740044593811,0.001,0.8106157183647156,0.560820460319519
60,0.7354564666748047,0.729955792427063,0.001,0.7902335524559021,0.5748056769371033
61,0.7380042672157288,0.7412174344062805,0.001,0.8059448003768921,0.5638134479522705
62,0.7363057136535645,0.7314490675926208,0.001,0.7919320464134216,0.5682279467582703
63,0.7430998086929321,0.7027586102485657,0.001,0.8140127658843994,0.5303680896759033
64,0.7460721731185913,0.6781551241874695,0.001,0.8148620128631592,0.5408036708831787
65,0.768577516078949,0.6679211258888245,0.001,0.8093418478965759,0.5353552103042603
66,0.768577516078949,0.6749185919761658,0.001,0.8250530958175659,0.5190219879150391
67,0.7723991274833679,0.6423087120056152,0.001,0.8208068013191223,0.5107670426368713
68,0.7634819746017456,0.6703013777732849,0.001,0.8250530958175659,0.5091214776039124
69,0.7549893856048584,0.679573118686676,0.001,0.8305732607841492,0.49832144379615784
70,0.7677282094955444,0.6734895706176758,0.001,0.830997884273529,0.49677371978759766
71,0.7605095505714417,0.6588761210441589,0.001,0.8161358833312988,0.5246292352676392
72,0.7600849270820618,0.643660306930542,0.001,0.8271762132644653,0.494983047246933
73,0.7715498805046082,0.6509921550750732,0.001,0.8216560482978821,0.49529311060905457
74,0.7766454219818115,0.6341416835784912,0.001,0.8288747072219849,0.48354342579841614
75,0.7851380109786987,0.6218867897987366,0.001,0.8475583791732788,0.4555600881576538
76,0.7791932225227356,0.625976026058197,0.001,0.8203821778297424,0.5055226683616638
77,0.7766454219818115,0.6235546469688416,0.001,0.8450106382369995,0.4578053057193756
78,0.7889596819877625,0.5840815305709839,0.001,0.8152866363525391,0.5255008339881897
79,0.7630573511123657,0.6503392457962036,0.001,0.8437367081642151,0.4578782916069031
80,0.7859872579574585,0.620654284954071,0.001,0.8454352617263794,0.45250141620635986
81,0.7838641405105591,0.6089118719100952,0.001,0.8437367081642151,0.4587390422821045
82,0.7804670929908752,0.6149048209190369,0.001,0.8356688022613525,0.4772089421749115
83,0.7881103754043579,0.6026387214660645,0.001,0.8530785441398621,0.43635880947113037
84,0.7825902104377747,0.6123493909835815,0.001,0.8416135907173157,0.4580264687538147
85,0.7932059168815613,0.6110460162162781,0.001,0.8564755916595459,0.43551546335220337
86,0.7927812933921814,0.6014268398284912,0.001,0.849681556224823,0.43375658988952637
87,0.7825902104377747,0.5849435329437256,0.001,0.8454352617263794,0.4418664872646332
88,0.7872611284255981,0.5988547205924988,0.001,0.8666666746139526,0.41254085302352905
89,0.7919320464134216,0.5724374055862427,0.001,0.8594479560852051,0.4247581958770752
90,0.7940552234649658,0.5722928643226624,0.001,0.8428874611854553,0.43805888295173645
91,0.8004246354103088,0.5626758933067322,0.001,0.8662420511245728,0.41005733609199524
92,0.8021231293678284,0.5551865100860596,0.001,0.8547770977020264,0.415608286857605
93,0.8004246354103088,0.5731847882270813,0.001,0.8666666746139526,0.406247615814209
94,0.8148620128631592,0.5409432053565979,0.001,0.8696390390396118,0.3939296007156372
95,0.8093418478965759,0.5380151867866516,0.001,0.8615711331367493,0.40543249249458313
96,0.8029723763465881,0.5529739260673523,0.001,0.8658174276351929,0.4008728861808777
97,0.8042463064193726,0.5678842663764954,0.001,0.8709129691123962,0.38469335436820984
98,0.8123142123222351,0.5292748808860779,0.001,0.871762216091156,0.38141825795173645
99,0.8110403418540955,0.5451366305351257,0.001,0.8738853335380554,0.37535595893859863
