epoch,categorical_accuracy,loss,lr,val_categorical_accuracy,val_loss
32,0.6921443939208984,0.869012713432312,0.001,0.7464967966079712,0.7473732233047485
33,0.6985138058662415,0.8331006765365601,0.001,0.7566878795623779,0.7268902659416199
34,0.706581711769104,0.8510137796401978,0.001,0.7588110566139221,0.7211763858795166
35,0.7091295123100281,0.8263852596282959,0.001,0.7596603035926819,0.7030748128890991
36,0.7142250537872314,0.8048304915428162,0.001,0.7851380109786987,0.6637169122695923
37,0.7235668897628784,0.7833945751190186,0.001,0.7622080445289612,0.677588164806366
38,0.7290870547294617,0.7623999714851379,0.001,0.7808917164802551,0.6547602415084839
39,0.7358810901641846,0.7603588104248047,0.001,0.7698513865470886,0.6614781618118286
40,0.7486199736595154,0.738404393196106,0.001,0.7949044704437256,0.6213729977607727
41,0.7503184676170349,0.7086347937583923,0.001,0.7898089289665222,0.6153318285942078
42,0.7520169615745544,0.7050622701644897,0.001,0.7974522113800049,0.5965864062309265
43,0.7503184676170349,0.6916252374649048,0.001,0.8025477528572083,0.5752960443496704
44,0.7711252570152283,0.6531518697738647,0.001,0.7949044704437256,0.5936999917030334
45,0.7745223045349121,0.6587362885475159,0.001,0.7953290939331055,0.5746092200279236
46,0.7651804685592651,0.6580103635787964,0.001,0.8101910948753357,0.5508264303207397
47,0.7707006335258484,0.6389416456222534,0.001,0.8348195552825928,0.5064620971679688
48,0.7847133874893188,0.6325802803039551,0.001,0.8140127658843994,0.5252050757408142
49,0.7915074229240417,0.624708890914917,0.001,0.8326963782310486,0.48867177963256836
50,0.7762207984924316,0.6288464069366455,0.001,0.8225052952766418,0.502115786075592
51,0.7808917164802551,0.5956124663352966,0.001,0.8280254602432251,0.5170629024505615
52,0.784288763999939,0.6057357788085938,0.001,0.8318471312522888,0.486418217420578
53,0.7919320464134216,0.584504246711731,0.001,0.8131634593009949,0.5210527777671814
54,0.7923566699028015,0.5981945991516113,0.001,0.8343949317932129,0.4968571066856384
55,0.7936305999755859,0.5897457599639893,0.001,0.8416135907173157,0.4695867598056793
56,0.7991507649421692,0.5699141621589661,0.001,0.8390657901763916,0.4586798846721649
57,0.7995753884315491,0.5614762902259827,0.001,0.846709132194519,0.44678589701652527
58,0.8123142123222351,0.5292769074440002,0.001,0.8513800501823425,0.424083411693573
59,0.8076432943344116,0.5539071559906006,0.001,0.840339720249176,0.4489869475364685
60,0.8178343772888184,0.530242919921875,0.001,0.8407643437385559,0.44366246461868286
61,0.8161358833312988,0.5227909088134766,0.001,0.8390657901763916,0.4508127272129059
62,0.8169851303100586,0.5320865511894226,0.001,0.8530785441398621,0.4005224108695984
63,0.8271762132644653,0.5037291049957275,0.001,0.8518046736717224,0.4092009365558624
64,0.8276008367538452,0.5102751851081848,0.001,0.8471337556838989,0.4254803955554962
65,0.8297240138053894,0.4961196184158325,0.001,0.8479830026626587,0.4173522889614105
66,0.8191083073616028,0.5117785334587097,0.001,0.8577494621276855,0.407746821641922
67,0.8360934257507324,0.4849408268928528,0.001,0.8700637221336365,0.38484126329421997
68,0.824628472328186,0.49615004658699036,0.001,0.8700637221336365,0.36727625131607056
69,0.8373672962188721,0.474217027425766,0.001,0.8615711331367493,0.3831636905670166
70,0.840339720249176,0.46605491638183594,0.001,0.8585987091064453,0.39247581362724304
71,0.8326963782310486,0.4838395118713379,0.001,0.8670912981033325,0.37109458446502686
72,0.8454352617263794,0.4422038793563843,0.001,0.8666666746139526,0.3822217583656311
73,0.8348195552825928,0.4580439031124115,0.001,0.8692144155502319,0.37106701731681824
74,0.8539277911186218,0.4378370940685272,0.001,0.8535031676292419,0.41094937920570374
75,0.8428874611854553,0.45721369981765747,0.001,0.8679405450820923,0.36944282054901123
76,0.8488322496414185,0.44087567925453186,0.001,0.8670912981033325,0.36509278416633606
77,0.8526539206504822,0.41855379939079285,0.001,0.8857749700546265,0.33558228611946106
78,0.8454352617263794,0.4390083849430084,0.001,0.8866242170333862,0.32964396476745605
79,0.8539277911186218,0.4308384358882904,0.001,0.8794054985046387,0.3330356180667877
80,0.840339720249176,0.4398820102214813,0.001,0.8760085105895996,0.3338507115840912
81,0.8581740856170654,0.41206783056259155,0.001,0.8840764164924622,0.328948974609375
82,0.8509554266929626,0.4121519923210144,0.001,0.8857749700546265,0.32294565439224243
83,0.8581740856170654,0.4123939573764801,0.001,0.8912951350212097,0.31657224893569946
84,0.8433120846748352,0.4142969846725464,0.001,0.8870488405227661,0.31989920139312744
85,0.8552017211914062,0.4067997634410858,0.001,0.8794054985046387,0.32066071033477783
86,0.8585987091064453,0.4056848883628845,0.001,0.8836517930030823,0.3225671052932739
87,0.8513800501823425,0.4174391031265259,0.001,0.8675159215927124,0.34483829140663147
88,0.8475583791732788,0.43003928661346436,0.001,0.8777070045471191,0.3158594071865082
89,0.8628450036048889,0.382172554731369,0.001,0.8815286755561829,0.3440433442592621
90,0.8590233325958252,0.42117178440093994,0.001,0.8942674994468689,0.29942837357521057
91,0.856050968170166,0.3919060528278351,0.001,0.8929936289787292,0.30714142322540283
92,0.8547770977020264,0.3966144323348999,0.001,0.8989384174346924,0.3016558289527893
93,0.8683651685714722,0.38034215569496155,0.001,0.8921443819999695,0.2982542812824249
94,0.8726114630699158,0.3724135458469391,0.001,0.8849256634712219,0.3045353889465332
95,0.865392804145813,0.38384541869163513,0.001,0.884501039981842,0.32114848494529724
96,0.8628450036048889,0.38788288831710815,0.001,0.9019108414649963,0.2783253490924835
97,0.8683651685714722,0.37202218174934387,0.001,0.8985137939453125,0.2816345989704132
98,0.8619957566261292,0.37385398149490356,0.001,0.9074310064315796,0.268227756023407
99,0.878131628036499,0.3524487316608429,0.001,0.9010615944862366,0.28379112482070923
